0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0002045,C0003916,C0022752,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0037585,C0003916,C0022752,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0003916,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0037585,C0003916,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C2930671,C2350481,C0002045,C0003916,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,,,,,,,,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0002045,C0003916,C0022752,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0037585,C0003916,C0022752,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0002045,C0003916,C0022752,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0037585,C0003916,C0022752,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0003916,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0037585,C0003916,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C2930671,C2350481,C0002045,C0003916,C0022752,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0002045,C0003916,C0022752,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0037585,C0003916,C0022752,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0002045,C0003916,C0022752,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0037585,C0003916,C0022752,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0003916,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0037585,C0003916,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C2930671,C2350481,C0002045,C0003916,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,,,,,,,,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0002045,C0003916,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0037585,C0003916,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0002045,C0003916,C0022752,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0037585,C0003916,C0022752,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0003916,C0022752,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0037585,C0003916,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C2930671,C2350481,C0002045,C0003916,C0022752,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0002045,C0003916,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0037585,C0003916,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0002045,C0003916,C0022752,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0037585,C0003916,C0022752,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0003916,C0022752,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0037585,C0003916,C0022752,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C2930671,C2350481,C0002045,C0003916,C0022752,,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0023008,C0042926,C2987719,C0282503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0002045,C0003916,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0003186,C0037434,C0037468,C0037406,C0022433,C0282574,C0037585,C0003916,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C0021424,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0002045,C0003916,C0022752,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256749,C0012623,C0004940,C0037434,C0037468,C0037406,C0022433,C0282574,C0037585,C0003916,C0022752,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0021428,C0242356,C0022752,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0022752,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0021423,C0599807,C0025088,C0025089,C0021428,C0242356,C0022752,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0003916,C0022752,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C1256750,C0039426,C0039421,C0599726,C0037585,C0003916,C0022752,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256741,C2930671,C2350481,C0002045,C0003916,C0022752,,,,,,,,,,,,,,,,,,,
C3658251,C1138831,C3714634,C1327400,C0004927,C0009452,C0681285,C0681287,C0042926,C2987719,C0282503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C0028275,C1518584,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0023741,C0042926,C2987719,C0282503,C0038545,C1135584,C1256739,C1256743,C1571589,C1568000,C0028275,C1518584,,,,,,,,,,,,,,,,,,,
C1138831,C3714634,C0031845,C1518289,C0025361,C0004927,C0009452,C0023008,C0042926,C0028275,C1518584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
